# Time(ps)	CHL1	POPC	POPI	POPI13	DOPC
80.0	32.5251006474	63.7306737513	61.7903303449	66.3728701122	60.5807773504
85.0	32.3215445829	64.2089670933	63.4601088693	53.8145374039	60.2626883588
90.0	31.9370733781	63.7583993314	62.6685116403	53.5765983656	62.2183655506
95.0	32.0658845424	63.2714467575	60.8831689684	58.9434457953	63.51794001
100.0	33.3819155681	62.8513254697	61.4408883962	50.992911874	61.5989770999
105.0	32.997708601	62.4375554997	62.0402573972	53.2543597011	62.0156418577
110.0	33.3778182843	61.6287388823	62.4578741339	52.5638302914	61.7574459602
115.0	32.4303441969	63.6183120814	61.8300990814	47.6210247797	62.7219572995
120.0	32.8587280667	62.4784729926	61.6992724732	52.1240851676	62.6726570178
125.0	32.3477139252	61.3265824296	63.8934904388	49.6547613289	63.1185379035
130.0	32.6516991667	62.6325241727	60.5190156376	57.746839529	63.4326227001
135.0	33.1419721374	62.2377108465	61.4325576752	52.4082554394	62.5584276506
140.0	32.1528638331	63.612386147	61.9448829683	49.4950331657	62.9921751523
145.0	32.3404771583	63.0037641824	62.7419291738	50.6306321714	62.3948234253
150.0	32.3969922419	64.0252139507	61.6387389346	51.5652555249	62.1596654435
155.0	32.279142629	64.1613784062	61.5326443251	48.8184608687	62.6293029115
160.0	33.0520877925	63.5660566352	61.0653429696	47.7270595527	62.2085420795
165.0	33.2991772157	62.4560042947	59.4780071731	51.3827275684	63.8875440044
170.0	32.9480480759	62.861940106	60.1397087203	49.6606111597	63.7603078106
175.0	32.5682210929	63.506293701	61.5967733935	46.5169226755	62.8787356595
180.0	32.3515456956	62.5703734207	62.5920745851	50.0979740519	62.9940816009
