# Time(ps)	CHL1	POPC	POPI	POPI13	DOPC
190.0	35.4796027034	60.6824549758	57.6141171889	54.1523842048	62.700714569
195.0	34.9377041075	61.8436290736	58.8147424708	51.7251713912	61.7854504953
0.0	34.9326099066	60.5850025905	59.0957602444	55.0095908474	62.4728240113
5.0	36.329970738	61.2566433249	56.0426257879	52.6113311285	61.9942007638
10.0	36.189472537	60.1668677487	57.9757386231	53.8829947451	61.497953732
15.0	34.9010081319	61.8898220454	59.0452409921	47.7752342689	62.0001345563
20.0	35.80177694	59.1870257102	58.8135324176	49.2366044764	62.9638010867
25.0	35.373019067	59.8765781356	59.5976081279	54.6006765995	61.8897721482
30.0	35.8312548029	59.3735786507	58.3058000007	55.1326353758	62.5856399122
35.0	35.5688333815	59.6733609913	58.6108342904	56.5854346778	62.3909288962
40.0	36.0106067818	58.4127465755	57.389898671	57.3515114939	63.7902308871
45.0	36.4951118404	57.5630539228	58.1429308303	59.9908276101	62.7293103694
50.0	35.9131660222	59.4054081016	57.6523056225	58.1346974748	62.6779484495
55.0	35.6126516616	58.4929724074	58.5207016606	57.2486438048	63.4985176648
60.0	35.1984622697	58.7633617482	57.6341229782	60.8426299122	64.4949747449
65.0	34.3591247676	59.656488056	59.3807062477	58.0057179284	63.9923348319
70.0	34.6459790875	61.6054026369	58.0926326709	56.4531880656	62.7841526205
75.0	34.7342113131	58.4539249841	60.2717498689	56.9164680983	63.7516371656
80.0	35.6612177814	59.0669117179	56.6277181686	59.5311734549	64.3028196313
85.0	35.6537227734	57.7418834134	58.1762797218	65.6382272135	63.6384283522
90.0	34.8631738573	58.6077143088	58.9708035138	61.1479816093	64.0877248055
95.0	35.0851390246	59.2430104794	58.5060456717	57.4093604878	63.8006823852
100.0	34.8037089736	57.816973168	59.5304275134	60.0407592487	64.6044155653
105.0	34.5528301471	58.707033086	57.8628522184	56.8257555672	66.0384277864
110.0	34.9975165824	58.0626295506	60.7210343713	58.908710856	63.0127648719
115.0	35.156950235	58.6989000551	59.8078843379	55.3424520227	63.2360643108
120.0	35.1221663487	57.8126454811	59.0667326297	56.1067589212	64.7824977148
125.0	34.7999866371	59.0381810633	58.5277017739	56.4926134057	64.6479200196
130.0	34.5626897179	59.4636160146	58.8526894148	55.5147756896	64.5022769229
135.0	33.5612057378	60.0319816057	59.2455685409	56.2648367569	65.5084345786
140.0	34.1251366481	57.8453059823	60.239679956	58.556616817	65.4432645783
145.0	34.2530293171	59.2509870842	58.886732123	58.503970167	65.0047387603
150.0	34.0120743436	57.154933221	60.8096757078	54.1290733852	66.289425579
155.0	33.7475844842	57.3367590018	60.0219164106	56.1442807291	67.1441804517
160.0	34.1853811292	57.8663665043	59.4333350223	61.1044618243	65.772599539
165.0	34.6042422922	58.5144703095	59.9141643593	51.5560861444	64.808931601
170.0	34.449087015	60.3782421147	59.2996040921	53.591644351	63.6050031887
175.0	34.5441783181	57.6687737463	60.4503807709	53.1984409631	65.1279638677
180.0	34.0473044586	58.1889801942	60.076528267	59.3566303843	65.3222122026
185.0	34.2301005212	58.9672547455	60.4773626755	53.5797517635	64.3951637434
190.0	34.702326804	57.9712124043	61.9694356341	55.4905556823	62.9128057895
195.0	33.9091857023	58.9437743058	60.8872544133	54.218749163	64.6277524016
0.0	33.9213049484	60.1987879044	59.1131683199	56.4473937332	64.7222710482
5.0	35.2002083358	58.6515894392	58.1002066948	57.4419182474	64.5237648223
10.0	35.0959064034	58.3281141571	59.6285319546	52.0866705354	64.2159805451
15.0	34.869668638	58.6204978822	57.2503267101	54.1656855393	66.30854556
20.0	34.8245064692	57.8178674074	59.1198381314	56.2664930933	65.3088032541
25.0	34.29608371	58.5988591709	60.0659906122	56.9004717538	64.6697478164
30.0	34.6338458532	58.4585968009	58.6452333069	56.5321534197	65.4499617646
35.0	34.1921988819	57.0097719477	61.4410436701	59.0197620222	65.0171396236
40.0	33.8014817282	57.2499230332	61.2959464862	59.0451186442	65.6865054222
45.0	34.9498449985	56.3623871203	60.9311461094	59.4144948278	64.5686468343
50.0	35.7460927087	55.7883003916	59.6430584988	63.0638925421	64.3446010013
55.0	35.427135252	55.3115807935	59.1545500096	64.5942351892	65.7458574771
60.0	36.1629989156	54.4279583839	60.5262484921	56.4076509638	64.7418760921
65.0	34.6704191293	57.7912258468	60.1450198557	61.801123492	64.1675955291
70.0	35.3307779293	58.5760526882	60.6048077762	59.7317807505	61.8551984369
75.0	34.4723627089	57.3790006186	59.7440828809	62.522393952	65.2645906908
80.0	34.2913871328	58.0066949951	61.244359617	59.3527891726	63.96560975
85.0	34.03336194	57.9189187277	58.9664285097	61.4826669405	66.4065329594
90.0	34.1136296186	58.361666506	60.5602236275	52.6917883385	65.2479337478
95.0	35.0658564805	56.2561669378	60.9768417111	55.0048815263	64.8427225294
100.0	34.4298830686	59.2154683814	60.0633104572	51.7503102678	64.3029388873
105.0	35.1293840812	57.6079125546	59.7825329818	56.0314332126	64.3361421909
110.0	35.3537316909	58.2300235852	60.3569840705	51.207455248	63.230737671
115.0	35.4629594207	57.5731781425	60.5924000011	47.4778519728	63.830173914
120.0	35.7754621574	58.7171458083	60.0673802456	49.0542212635	62.3761446997
125.0	35.4308313316	58.8282263954	59.9776353646	47.6887037473	63.1716200253
130.0	35.0659136444	58.9879636289	60.1660052111	53.7074283664	62.9704272393
135.0	34.6468729464	60.1698248999	59.1532011983	48.7052008591	64.0383010034
140.0	34.4596094789	60.3607909652	59.9846473954	49.8747918642	63.356548179
145.0	33.7713544427	60.7291711849	60.4087256169	48.1240978148	64.1581437821
150.0	33.7681657139	61.3037346372	58.5085100579	51.6842330405	64.944092881
155.0	33.3115420526	61.7754058209	59.9639076707	48.4613295797	64.3980945629
160.0	33.7642527072	60.0237652625	60.2794974558	46.2090373086	65.1855288892
165.0	34.3717398515	61.3612097159	60.2760199404	48.3409705254	62.4229771483
170.0	34.4129611396	61.3673723109	60.4334658845	50.94388147	61.9324329937
175.0	33.6360693049	60.248741537	61.0137295942	49.9357742915	64.183459739
180.0	34.2250777181	59.9706178672	59.8021127936	49.9235992672	64.3752127789
185.0	33.2340269746	60.666400068	59.212482086	53.1295046707	65.8716566177
190.0	34.8847807224	58.8026345496	58.5704077533	55.9211448269	64.7325891995
195.0	34.2501919187	58.7028080407	58.3820993393	58.9198701403	65.971218786
